idx,lake,date,T1,T2,T3,T4,T5,T6,cluster,season
3395,Taihu,44338,22.11,26.32,18.89,28.71,32.53,35.19,4,1
3396,Taihu,44339,35.91,31.87,34.41,32.53,31.99,22.29,3,1
3397,Taihu,44340,28.3,23.47,18.18,26.4,32.67,25.32,1,1
3398,Taihu,44341,25.35,25.24,23.79,20.95,25.04,27.48,4,1
3399,Taihu,44342,20.75,20.03,18.42,32.22,35.86,19.21,1,1
3400,Taihu,44343,31.53,26.37,18.09,23.12,31.61,35.03,4,1
3401,Taihu,44344,33.98,31.64,34.19,44.87,56.54,53.66,1,1
3402,Taihu,44345,47.75,45.09,30.56,27.27,26.39,22.2,2,1
3403,Taihu,44346,14.1,12.54,11.53,13.54,9.45,7.87,3,1
3404,Taihu,44347,7.77,6.55,4.8,4.66,8.58,10.32,4,1
3405,Taihu,44348,8.98,8.44,7.15,8.09,10.68,9.23,1,1
3406,Taihu,44349,9.69,9.82,7.47,8.18,8.03,8.96,2,1
3407,Taihu,44350,6.92,4.44,5.2,5.4,7.88,8.99,4,1
3408,Taihu,44351,7.99,8.2,7.21,8.33,9.76,10.85,4,1
3409,Taihu,44352,11.08,9.63,9.53,11.28,11.96,10.76,1,1
3410,Taihu,44353,12.01,13.93,9.2,12.34,13.61,9.83,1,1
3411,Taihu,44354,12.6,10.45,9.43,8.34,11.29,12.04,2,1
3412,Taihu,44355,13.07,10.92,9.5,10.85,11.52,13.02,4,1
3413,Taihu,44356,11.09,9.48,9.42,9.37,12.17,13.3,4,2
3414,Taihu,44357,13.27,11.41,10,12.22,14.48,14.33,4,2
3415,Taihu,44358,8.67,10.39,7.51,11.27,12.36,13.41,4,2
3416,Taihu,44359,13.46,10.12,11.76,13.8,14.73,14.19,1,2
3417,Taihu,44360,15.54,14.1,10.43,14.12,19.37,23.24,4,2
3418,Taihu,44361,22.19,14.08,13.38,14.24,16.39,18.67,2,2
3419,Taihu,44362,15.09,15.52,13.22,14.25,15.53,15.55,4,2
3420,Taihu,44363,15.48,13.27,11.37,5.28,4.22,13.49,2,2
3421,Taihu,44364,13.98,15.64,8.51,5.05,6.17,12.13,2,2
3422,Taihu,44366,12.61,11.08,9.92,8.27,9.78,9.59,2,2
3423,Taihu,44367,9.33,8.68,8.06,9.97,10.66,10.3,1,2
3424,Taihu,44369,13.88,14.59,15.47,13.01,13.48,14.09,3,2
3425,Taihu,44370,13.38,12.22,12.67,8.83,11.17,11.23,2,2
3426,Taihu,44371,9.84,8.37,7.23,7.13,7.6,8.28,2,2
3427,Taihu,44372,8.99,8.36,7.31,8.36,8.54,9.19,4,2
3428,Taihu,44373,8.38,7.71,7.01,7.24,7.69,8.48,2,2
3429,Taihu,44374,7.98,7.29,6.08,6.72,7.66,7.66,2,2
3430,Taihu,44375,7.94,8.16,6.67,7.26,9.82,11.11,4,2
3431,Taihu,44376,10.38,10.25,8.65,9.86,13.39,13.92,4,2
3432,Taihu,44377,13.55,13.14,10.74,12.57,15.76,15.58,4,2
3433,Taihu,44378,12.39,13.18,9.01,8.22,12.08,12.95,2,2
3434,Taihu,44379,12.93,12.25,9.95,12.77,13.76,14.11,4,2
3435,Taihu,44380,11.91,12.17,12.23,10.44,10.86,12.75,2,2
3436,Taihu,44381,10.11,9.3,7.63,7.81,8.02,8.22,2,2
3437,Taihu,44382,8.28,7.01,5.95,6.22,6.95,7.48,2,2
3438,Taihu,44383,6.44,6.23,5.69,8.61,9.51,10.42,1,2
3439,Taihu,44384,7.12,5.8,5.29,7.38,7.63,8.47,4,2
3440,Taihu,44385,8.26,7.89,8.24,8.31,7.76,8.49,4,2
3441,Taihu,44386,9.87,11.1,8.87,6.48,8.29,9.55,2,2
3442,Taihu,44387,11.35,7.25,7.33,8.91,7.81,8.47,2,2
3443,Taihu,44388,7.6,6.58,4.27,6.44,6.53,8.8,4,2
3444,Taihu,44389,7.75,7.79,8.57,12.29,12.52,11.34,1,2
3445,Taihu,44390,10.19,11.05,10.24,10.14,12.31,15.37,4,2
3446,Taihu,44391,12.98,13.18,13.17,13.86,14.39,12.98,1,2
3447,Taihu,44392,14.36,19.13,11.58,13.28,23.94,16.59,1,2
3448,Taihu,44393,16.95,13.98,12.27,13.12,13.04,13.2,2,2
3449,Taihu,44394,14.42,7.53,12.36,16.91,20.78,20.95,1,2
3450,Taihu,44395,29.9,25.21,19.12,19.77,21.11,29.82,2,2
3451,Taihu,44399,12.65,15.54,12.61,10.5,15.93,15.95,4,2
3452,Taihu,44400,14.77,16.83,9.73,14.72,19.54,15.95,1,2
3453,Taihu,44401,15.4,14.62,20.18,13.99,11.93,13.83,3,2
3454,Taihu,44402,15.34,10.64,36.16,14.97,15.94,15.36,3,2
3455,Taihu,44403,14.64,17.3,15.6,13.17,14.4,13.88,3,2
3456,Taihu,44404,15.31,12.28,11.71,14.71,13.08,10.84,3,2
3457,Taihu,44405,10.33,10.5,9.05,7.13,6.67,7.4,2,2
3458,Taihu,44406,6.23,8.03,6.01,6.63,6.83,6.97,2,2
3459,Taihu,44407,6.49,5,5.21,5.12,5.3,3.85,3,2
3460,Taihu,44408,6.13,7.28,5.56,7.46,8.37,10.37,4,2
3461,Taihu,44409,7.9,15.02,7.18,17.22,10.59,16.64,1,2
3462,Taihu,44410,11.97,11.19,10.82,11.56,13.22,22.45,4,2
3463,Taihu,44411,19.55,8.18,7.78,9.36,9.24,10.43,2,2
3464,Taihu,44412,11.01,10.49,10.02,11.32,14.07,16.42,4,2
3465,Taihu,44413,21.01,28.29,28.08,30.99,34.75,38.47,4,2
3466,Taihu,44414,39.94,42.44,49.98,60.8,71.04,57.09,1,2
3467,Taihu,44415,57.2,60.59,45.2,52.56,58.55,59.58,4,2
3468,Taihu,44416,63.78,68.24,76.56,84.73,93.33,97.71,1,2
3469,Taihu,44420,7.41,6.97,6.37,9.67,8.87,9.2,1,2
3470,Taihu,44421,9.2,8.81,8.98,11.23,12.05,12.6,1,2
3471,Taihu,44423,31.13,29.8,25.22,29.92,39.21,47.88,4,2
3472,Taihu,44425,3.2,3.94,3.23,4.56,3.31,4.44,1,2
3473,Taihu,44426,4,3.31,2.51,8.89,5.23,7.27,1,2
3474,Taihu,44427,7.42,7.01,7.66,7.17,7.64,7.76,4,2
3475,Taihu,44428,10.52,10.11,10.43,11.69,11.15,10.6,1,2
3476,Taihu,44429,8.07,12.3,11.4,15.7,18.97,14.46,1,2
3477,Taihu,44430,7.26,6.38,6.8,11.32,9.27,9.49,1,2
3478,Taihu,44431,9.72,8.52,8.82,11.35,12.3,9.61,1,2
3479,Taihu,44432,9.65,9.51,9.79,11.52,18.69,17.51,4,2
3480,Taihu,44433,16.54,16.08,19.44,20.95,26.8,28.05,4,2
3481,Taihu,44436,6.46,6.4,4.11,8.42,5.01,4.79,3,2
3482,Taihu,44438,4.32,5.16,4.3,4.95,4.25,4.56,3,2
3483,Taihu,44439,4.85,5.08,5.02,6.19,7.61,7.44,1,2
3484,Taihu,44440,8.49,9.33,9.09,10.39,12.02,15.85,4,2
3485,Taihu,44441,17.97,19.39,18.35,22.5,30.73,35.62,4,2
3486,Taihu,44442,40.2,45.66,51.31,65.91,67.29,71.15,1,2
3487,Taihu,44443,75.8,77.37,76.19,66.11,5.05,5.25,3,2
3488,Taihu,44444,5.21,5.01,3.65,4.29,4.76,5.37,2,2
3489,Taihu,44447,5.36,7.7,6.35,4.67,4.3,4.69,3,2
3490,Taihu,44448,4.35,4.4,3.64,4.73,4.49,4.61,1,3
3491,Taihu,44449,4.49,5.23,5.3,4.82,4.79,4.88,3,3
3492,Taihu,44450,4.77,4.19,3.89,5.07,5.29,4.78,1,3
3493,Taihu,44451,5.03,4.63,4.42,6.02,6.76,7,1,3
3494,Taihu,44452,6.94,6.53,6.32,7.23,6.57,6.72,1,3
3495,Taihu,44453,6.37,7.5,7.29,7.56,8.63,10.5,4,3
3496,Taihu,44454,11.36,13.2,16.05,5.69,5.64,4.58,3,3
3497,Taihu,44455,3.7,2.36,3.82,3.56,2.61,3.99,4,3
3498,Taihu,44456,1.35,2.53,3.02,2.1,4.29,2.65,1,3
3499,Taihu,44457,1.56,2.14,1.4,1.72,2.47,4.45,4,3
3500,Taihu,44458,4.75,4.48,4.85,4.57,5.04,7.38,4,3
3501,Taihu,44459,6.88,7.21,8.62,10.5,11.85,11.04,1,3
3502,Taihu,44460,10.79,13.37,14.23,16.62,17.47,17.9,1,3
3503,Taihu,44461,20.84,25.62,28.51,30.77,37.85,36.41,1,3
3504,Taihu,44462,39.82,46.94,49.89,5.87,6.93,7.63,3,3
3505,Taihu,44463,9.09,7.78,9.13,9.87,9.97,11.99,4,3
3506,Taihu,44464,12.39,11.92,10.28,11.3,11.91,13.37,4,3
3507,Taihu,44465,12.68,12.71,10.85,14.67,12.55,12.1,1,3
3508,Taihu,44466,13.18,11.85,12.57,11.57,12.03,10.35,3,3
3509,Taihu,44468,13.89,13.25,12.36,13.62,15.25,18.86,4,3
3510,Taihu,44469,19.25,21.33,23.31,25.38,28.36,34.47,4,3
3511,Taihu,44470,33.93,40.16,39.39,10.03,6.57,6.65,3,3
3512,Taihu,44471,7.88,6.61,7.53,6.93,6.44,6.56,3,3
3513,Taihu,44472,7.45,7.92,7.31,8.2,9.52,9.83,4,3
3514,Taihu,44473,9.67,9.27,9.7,9.73,9.89,11.9,4,3
3515,Taihu,44474,12.6,11.52,9.25,11.16,12.26,8.88,2,3
3516,Taihu,44475,10.54,7.13,15.47,18.47,6.04,6.54,3,3
3517,Taihu,44476,5.21,5.59,7.07,6.72,8.84,9.13,4,3
3518,Taihu,44477,9.24,10.66,8.21,8.7,7.21,7.66,3,3
3519,Taihu,44478,8.39,6.8,6.61,8.27,8.28,8.29,1,3
3520,Taihu,44479,6.58,9.72,4.78,5.72,8.64,8.05,4,3
3521,Taihu,44480,9.54,7.89,8.79,8.54,9.71,10.28,4,3
3522,Taihu,44502,199.55,207.16,212.49,13.29,13.16,14.8,3,3
3523,Taihu,44504,15.16,13.57,8.54,16.95,25.2,19.59,1,3
3524,Taihu,44505,21.43,17.36,21.63,29.73,45.36,31.26,1,3
3525,Taihu,44506,34.06,27.55,28.74,23.09,18.74,9.16,3,3
3526,Taihu,44507,11.52,7.05,14.24,30.74,34.98,6.82,1,3
3527,Taihu,44508,6.53,7.57,7.29,5.25,6.27,5.42,3,3
3528,Taihu,44510,8.49,9.31,8.43,7.52,6.95,6.18,3,3
3529,Taihu,44511,6.08,5.82,6.04,6.01,6.74,6.08,1,3
3530,Taihu,44512,6.18,6.22,6.8,6.62,6.7,6.43,1,3
3531,Taihu,44513,3,3.47,4.9,6.52,5.69,3.38,1,3
3532,Taihu,44514,6.06,5.35,5.28,4.87,11.38,6.24,1,3
3533,Taihu,44515,3.99,2.07,5.56,6.81,5.51,5.24,1,3
3534,Taihu,44516,2.96,3.49,6.53,6.31,4.21,11.16,4,3
3535,Taihu,44517,2.13,5.17,5.86,5.54,4.67,4.65,1,3
3536,Taihu,44518,4,3.98,8.41,18.67,8.52,10.37,1,3
3537,Taihu,44520,6.79,0.97,1.83,7.45,6.99,7.92,1,3
3538,Taihu,44521,7.22,5.22,2.5,5.81,7.15,7.85,4,3
3539,Taihu,44522,6.87,8.45,6.28,6.64,6.4,5.08,3,3
3540,Taihu,44523,6.16,7.63,5.33,5.13,5.9,7.12,2,3
3541,Taihu,44524,6.3,6.02,6.1,5.73,5.74,7.27,4,3
3542,Taihu,44525,7.44,5.97,6.66,7.66,7.43,3.8,3,3
3543,Taihu,44526,2.16,2.41,2.11,7.11,10.46,4.29,1,3
3544,Taihu,44528,11.98,11.15,10.88,13.82,9.77,11.08,3,3
3545,Taihu,44529,6.01,5.1,5.68,5.55,8.82,9.07,4,3
3546,Taihu,44530,6.82,7.04,6.84,6.61,7.3,6.72,1,3
3547,Taihu,44533,5.55,5.83,6,6.56,6.46,6.37,1,3
3548,Taihu,44535,4.22,3.59,2.77,5.13,5.18,6.65,4,3
3549,Taihu,44539,5.68,4.52,6.59,6.98,6.16,2.61,3,4
3550,Taihu,44540,1.98,4.75,4.59,4.62,3.59,5.65,4,4
3551,Taihu,44541,5.29,5.02,4.59,4.06,3.07,5.16,2,4
3552,Taihu,44544,5.26,5.29,5.51,5.5,6.85,7.38,4,4
3553,Taihu,44546,8.77,11.98,12.09,11.07,13.78,16.46,4,4
3554,Taihu,44547,25.93,19.57,17.7,15.24,14.91,11.03,2,4
3555,Taihu,44548,15.02,14.63,20.45,22.32,21.38,22.9,1,4
3556,Taihu,44549,24.06,21.97,20.85,21.41,23.66,27.09,4,4
3557,Taihu,44550,31.69,34.07,39.2,46.74,54.6,60.84,4,4
3558,Taihu,44551,64.86,68.18,73.51,82.94,2.78,1.81,3,4
3559,Taihu,44552,1.84,4.74,5.28,3.65,2.67,2.64,3,4
3560,Taihu,44553,4.79,3.71,3.11,4.39,4.79,4.15,1,4
3561,Taihu,44554,3.82,5.53,3.85,6.31,7.11,6.25,1,4
3562,Taihu,44555,5.52,6.56,7.32,10.6,8.01,9.07,1,4
3563,Taihu,44556,6.44,7.1,8.08,6.5,6.39,7.25,3,4
3564,Taihu,44557,7.07,6.81,6.07,5.77,2.45,2.93,3,4
3565,Taihu,44558,2.85,2.97,2.5,2.23,1.9,2.46,2,4
3566,Taihu,44561,3.57,2.1,2.7,2.49,3.82,3.75,4,4
3567,Taihu,44562,2.69,2.94,4.83,2.55,1.66,2.66,3,4
3568,Taihu,44563,2.67,2.71,2.43,1.54,2.32,2.39,2,4
3569,Taihu,44564,2.21,3.16,3,3.26,4,4.43,4,4
3570,Taihu,44565,3.68,2.91,3.4,4.26,4.44,4.63,1,4
3571,Taihu,44566,4.99,3.98,3.88,5.49,5.13,4.74,1,4
3572,Taihu,44567,6.19,4.85,4.84,5.76,6.32,7.09,4,4
3573,Taihu,44568,7.56,10.99,8.94,11.14,9.42,8.86,1,4
3574,Taihu,44570,18.2,20.32,22.24,27.11,29.78,32.56,1,4
3575,Taihu,44571,35.33,37.47,42.98,0.17,0.24,1.93,3,4
3576,Taihu,44572,1.79,1.74,2.19,1.9,1.51,1.14,3,4
3577,Taihu,44573,1.46,1.31,1.33,1.36,1.75,1.2,1,4
3578,Taihu,44574,1,2.36,1.67,1.44,1.4,1.53,3,4
3579,Taihu,44577,0.75,0.55,1.47,1.69,2.26,2.88,4,4
3580,Taihu,44578,1.93,1.85,1.65,3.4,0.6,0.29,3,4
3581,Taihu,44579,1.88,2.27,2.56,0.96,1.5,0.87,3,4
3582,Taihu,44580,1.71,0.77,1.23,1.7,2,1.99,1,4
3583,Taihu,44581,2.37,2.19,3.07,2.64,2.91,2.4,1,4
3584,Taihu,44582,2.41,2.46,2.69,2.91,2.85,2.32,1,4
3585,Taihu,44583,2.17,1.85,2.02,2.23,1.58,1.96,3,4
3586,Taihu,44584,1.67,1.49,2.24,2.73,2.76,2.99,1,4
3587,Taihu,44585,2.52,2.06,2.1,2.52,2.42,2.29,1,4
3588,Taihu,44586,2.7,3.64,3.6,2.69,4.45,4.82,4,4
3589,Taihu,44587,4.15,4.9,5.46,4.3,5.2,4.63,3,4
3590,Taihu,44588,5.34,4.54,5.15,4.81,2.77,3.55,3,4
3591,Taihu,44589,3.12,3.14,3.03,3.86,5.63,5.45,4,4
3592,Taihu,44590,5.83,5.7,5.53,5.69,6.41,7.07,4,4
3593,Taihu,44591,4.74,4.89,5.66,5.03,5.83,4.54,1,4
3594,Taihu,44592,5.95,5.28,6.22,6,6.87,6.07,1,4
3595,Taihu,44593,5.47,10.55,7.66,6.46,5.41,5.94,3,4
3596,Taihu,44594,5.48,5.92,6.05,6.69,6.34,6.83,1,4
3597,Taihu,44596,10.77,10.81,9.63,9.02,8.38,8.99,2,4
3598,Taihu,44597,8.36,8.73,8.6,9.07,7.96,8.85,3,4
3599,Taihu,44598,8.46,9.02,8.88,7.1,7.28,11.05,4,4
3600,Taihu,44599,9.02,8.69,8.68,8.93,8.78,9.45,4,4
3601,Taihu,44600,10.43,9.09,8.07,7.92,8.87,8.67,2,4
3602,Taihu,44601,9.18,11.28,9.42,8.73,9.43,11.63,4,4
3603,Taihu,44602,13.54,12.99,11.44,11.96,12.04,13.03,2,4
3604,Taihu,44603,13.23,13.04,10.73,11.1,11.69,11.85,2,4
3605,Taihu,44604,12.36,14.97,14.68,13.95,16.15,23.56,4,4
3606,Taihu,44605,22.11,27.88,25.73,24.34,28.11,28.65,4,4
3607,Taihu,44606,30.89,30.26,27.63,25.7,27.24,27.61,2,4
3608,Taihu,44607,27.28,27.16,26.69,26.64,27.82,30.26,4,4
3609,Taihu,44608,27.6,28.79,27.56,27.06,7.3,8.09,3,4
3610,Taihu,44609,7.64,7.49,7.55,7.36,6.88,7.1,3,4
3611,Taihu,44610,9.14,7.54,6.94,5.74,6.83,7.24,2,4
3612,Taihu,44611,6.96,7.68,6.33,6.19,6.4,7.12,2,4
3613,Taihu,44612,6.48,7.36,5.89,5.48,5.02,5.28,3,4
3614,Taihu,44613,4.13,7.61,12.67,6.97,7.49,7.87,3,4
3615,Taihu,44614,9.9,3.5,28.65,5.71,6.04,6.48,3,4
3616,Taihu,44616,6.31,8.37,7.87,8.22,7.8,8.35,1,4
3617,Taihu,44617,8.95,8.53,9.14,6.57,9.71,9.8,4,4
3618,Taihu,44618,11.17,11.75,10.38,11.1,11.12,12.23,4,4
3619,Taihu,44619,12.39,12.95,14.51,13.66,17.01,17.11,4,4
3620,Taihu,44620,13.92,14.42,14.65,10.98,17.23,16.14,4,4
3621,Taihu,44621,15.49,17.29,18.04,15.14,19.48,18.55,4,4
3622,Taihu,44622,18.95,21.36,23.52,23.56,13.32,9.93,3,4
3623,Taihu,44623,9.77,13.1,14.51,8.12,15.65,13,4,4
3624,Taihu,44624,9.98,15.85,12.23,12.71,14.61,13.65,1,4
3625,Taihu,44625,11.39,10.41,10.65,13.31,12.88,15.01,4,4
3626,Taihu,44626,14.28,13.33,12.77,12.77,13.33,14.01,2,4
3627,Taihu,44627,13.6,12.75,12.03,12.96,13.24,13.42,4,4
3628,Taihu,44628,13.42,13.53,11.74,11.18,14.87,10.38,2,4
3629,Taihu,44629,11.4,13.45,12.4,16.86,18.03,13.91,1,1
3630,Taihu,44630,12.04,12.25,12.65,12.97,16.74,12.67,1,1
3631,Taihu,44631,12.15,9.29,9.65,7.12,9.31,10.7,2,1
3632,Taihu,44632,11.17,12.32,11.36,13.04,13.09,11.08,1,1
3633,Taihu,44633,11.1,12.82,12.28,15.45,18.8,13.71,1,1
3634,Taihu,44634,10.71,9.58,8.78,9.35,8.87,13.57,4,1
3635,Taihu,44635,12.57,13.79,8.78,11.94,11.78,13.32,2,1
3636,Taihu,44636,9,14.94,6.1,9.2,18.23,17.5,4,1
3637,Taihu,44637,19.55,17.21,16.67,17.6,16.43,17.66,2,1
3638,Taihu,44638,17.39,18.3,16.62,19.42,20.71,21.24,4,1
3639,Taihu,44639,21.51,19.5,18.37,20.18,23.07,23.22,4,1
3640,Taihu,44640,27.19,27.65,27.35,30.98,34.15,36.15,4,1
3641,Taihu,44641,37.53,39.21,41.91,13.04,14.03,14.58,3,1
3642,Taihu,44642,14.58,14.08,8.8,6.7,8.55,12.94,2,1
3643,Taihu,44643,11.53,12.91,16.03,10.08,13.26,10.29,3,1
3644,Taihu,44644,10.89,11.86,12.45,12.6,12.32,13.32,1,1
3645,Taihu,44645,13.88,14.33,14.22,13.3,15.77,13.85,1,1
3646,Taihu,44646,12.92,13.42,11.34,11.36,10.86,11.36,2,1
3647,Taihu,44647,11.66,8.81,7.31,9.62,10.81,11.66,4,1
3648,Taihu,44648,10.28,10.06,8.64,10.3,13.16,14.22,4,1
3649,Taihu,44649,13.97,12.67,11.94,13.91,12.81,17.59,4,1
3650,Taihu,44650,15.57,11.68,11.65,17.84,22.32,17.87,1,1
3651,Taihu,44651,18.36,18.89,16.79,14.87,15.73,19.95,2,1
3652,Taihu,44652,16.37,20.33,15.33,16.98,19.7,16.54,1,1
3653,Taihu,44653,15.43,14.14,15.18,22.68,21.2,20.19,1,1
3654,Taihu,44654,25.5,21.73,26.6,29.38,33.1,37.14,4,1
3655,Taihu,44655,48.17,50.69,54.14,61.86,71.95,82.85,4,1
3656,Taihu,44656,86.97,91.56,93.44,8.19,6.66,4.83,3,1
3657,Taihu,44657,5.41,5.06,2.74,5.1,6.12,3.15,1,1
3658,Taihu,44658,3.03,4.5,3.79,4.2,5.01,3.03,1,1
3659,Taihu,44659,2.91,2.11,2.67,4.84,9.36,7.69,1,1
3660,Taihu,44660,4.33,5.22,5.5,6.2,9.15,9.42,4,1
3661,Taihu,44661,7.98,7.1,9.14,12.9,15.09,12.08,1,1
3662,Taihu,44662,10.15,15.8,10.13,35.87,5.97,8.01,3,1
3663,Taihu,44663,7.04,6.35,4.67,1.98,3.48,4.77,2,1
3664,Taihu,44664,4.73,5.26,4.13,5.22,6.05,6.09,4,1
3665,Taihu,44665,6.88,6.44,4.63,6.03,6.24,6.35,2,1
3666,Taihu,44666,5.14,6.55,5.63,4.72,4.96,4.54,3,1
3667,Taihu,44667,4.61,2.78,3.68,5.87,8.13,8.23,1,1
3668,Taihu,44669,11.05,9.56,11.17,14.02,16.7,17.3,1,1
3669,Taihu,44670,17.95,17.7,16.86,17.63,19.24,19.73,4,1
3670,Taihu,44671,17.55,18.42,19.64,18.39,22.48,25.13,4,1
3671,Taihu,44672,23.97,29.68,30.58,11.38,7.93,12.32,3,1
3672,Taihu,44673,13.54,12.35,6.12,5.72,7.42,1.81,2,1
3673,Taihu,44674,8.54,10.35,10.08,11.11,10.28,11.72,1,1
3674,Taihu,44675,13.12,10.67,13.63,16.74,19.14,17.64,1,1
3675,Taihu,44676,17.72,19.28,20.12,8.25,9.27,5.74,3,1
3676,Taihu,44677,7.93,9.39,5.45,7.46,7.51,3.2,3,1
3677,Taihu,44678,4.25,9.64,7.89,9.28,9.36,10.46,1,1
3678,Taihu,44679,10.84,11.47,9.55,10.05,18.74,15.56,4,1
3679,Taihu,44680,13.15,12.26,11.6,13.87,7.16,6.29,3,1
3680,Taihu,44681,13.02,10.92,8.08,9.36,8.52,7.96,2,1
3681,Taihu,44682,4.72,4.02,4.17,10.36,12.13,10.49,1,1
3682,Taihu,44683,12.36,12.36,12.36,12.36,12.36,12.36,,1
3683,Taihu,44684,12.36,12.36,12.36,9.75,7.98,6.44,3,1
3684,Taihu,44685,9.73,8.8,7.78,7.43,7.14,7.41,2,1
3685,Taihu,44686,6.05,7.01,5.3,3.68,3.03,3.2,3,1
3686,Taihu,44687,3.42,3,2.75,3.1,3.86,3.43,1,1
3687,Taihu,44688,3.02,3.5,2.76,3.17,4.18,4.63,4,1
3688,Taihu,44689,5.44,6.78,6.57,6.73,10.08,11.17,4,1
3689,Taihu,44690,11.11,10.95,10.92,20.49,34.12,38.51,4,1
3690,Taihu,44691,20.9,17.09,18.12,24.88,31.72,29.06,1,1
3691,Taihu,44692,15.51,18.12,15.41,33.76,24.93,8.58,1,1
3692,Taihu,44693,8.55,6.98,8.26,16.6,18.09,18.65,1,1
3693,Taihu,44694,15.66,13.82,14.55,9.17,12.31,7.71,3,1
3694,Taihu,44695,6.95,8.8,9.69,8.09,10.86,12.06,4,1
3695,Taihu,44696,12.06,9.48,9.67,12.67,12.5,21.18,4,1
3696,Taihu,44697,16.02,12.55,15.54,14.02,26.12,8.2,1,1
3697,Taihu,44698,7.87,7.79,8.61,8.98,9.52,7.03,1,1
3698,Taihu,44699,9.19,7.8,9.18,10.96,12.34,11.72,1,1
3699,Taihu,44700,14.12,9.2,9.08,10.88,12.51,12.75,4,1
3700,Taihu,44701,9.68,12.68,8.96,7.42,10.72,8.28,2,1
3701,Taihu,44702,6.04,4.04,5.27,5.86,8.65,7.95,1,1
3702,Taihu,44703,8.17,7.52,7.55,7.67,9.03,9.12,4,1
3703,Taihu,44704,9,9,10.2,13.82,16.14,17.06,1,1
3704,Taihu,44705,20.16,23.5,28.34,5.45,6.27,5.89,3,1
3705,Taihu,44706,5.27,4.16,2.21,3.28,4.5,5.1,2,1
3706,Taihu,44707,3.8,3.11,1.73,1.38,5.61,4.57,4,1
3707,Taihu,44708,3.66,1.94,2,3.46,5.04,2.06,1,1
3708,Taihu,44709,4.69,4.64,4.1,6.59,8.07,6.64,1,1
3709,Taihu,44710,5.34,5.84,5.82,7.52,12.7,13.37,4,1
3710,Taihu,44713,6.94,6.01,5.83,7.99,10.47,10.65,4,1
3711,Taihu,44714,7.24,7.32,5.46,5.9,8.46,8.56,4,1
3712,Taihu,44715,9.87,8.5,10.68,11.51,13.31,12.96,1,1
3713,Taihu,44716,10.72,12.83,10.72,9.5,11.29,12.7,4,1
3714,Taihu,44717,9.43,10.75,6.67,10.89,5.77,5.98,3,1
3715,Taihu,44718,4.09,2.4,4.16,9.21,9.47,12.46,1,1
3716,Taihu,44719,6.51,7.73,6.05,9.45,7.94,9,1,1
3717,Taihu,44720,9.11,5.86,6.64,7,11.49,12.2,4,1
3718,Taihu,44721,10.46,10.74,11.56,9.81,7.54,8.88,3,2
3719,Taihu,44722,8.71,9.51,11.05,10.94,5.69,5.05,3,2
3720,Taihu,44723,3.79,3.06,3.36,4.94,6.56,6.16,1,2
3721,Taihu,44724,5.7,5.62,5.34,6.06,7.2,6.31,1,2
3722,Taihu,44725,6.36,6.03,3.55,2.08,1.68,2.99,2,2
3723,Taihu,44727,3.02,4.55,6.72,7.64,9.14,3.03,1,2
3724,Taihu,44728,8.64,7.62,7.16,7.21,9.25,10.2,4,2
3725,Taihu,44729,8.89,7.49,4.05,6.8,8.56,8.15,4,2
3726,Taihu,44730,5.84,4.94,1.71,6.45,8.57,5.76,1,2
3727,Taihu,44731,6.9,5.23,3.05,2.63,3.24,9.69,4,2
3728,Taihu,44732,7.52,4.98,7.4,6.01,8.7,8.11,4,2
3729,Taihu,44733,7.75,8.47,10.87,7.16,5.35,6.52,3,2
3730,Taihu,44734,4.52,3.57,3.44,4.45,5.55,6.95,4,2
3731,Taihu,44740,10.87,7.72,7.52,8.45,7.68,5.51,3,2
3732,Taihu,44741,4.68,3.87,3.82,3.84,4.74,4.46,4,2
3733,Taihu,44742,4.15,4.7,4.57,4.89,5.54,5.18,1,2
3734,Taihu,44743,5.83,5.56,4.72,5.75,7.98,8.11,4,2
3735,Taihu,44744,9.4,9.86,9.95,12.27,15.56,16.31,4,2
3736,Taihu,44745,18.22,15.95,17.91,19.75,25.65,31.34,4,2
3737,Taihu,44746,39.89,35.6,27.09,41.96,49.28,60.49,4,2
3738,Taihu,44747,73.19,45.09,58.99,67.46,83.54,105.26,4,2
3739,Taihu,44748,138.47,144.47,164.25,200.77,196.05,372.95,4,2
3740,Taihu,44749,219.86,183.45,211.26,216.99,229.32,226.33,1,2
3741,Taihu,44750,306.97,210.66,197.38,209.19,194.21,138.33,2,2
3742,Taihu,44751,105.38,103.05,112.41,123.45,140.32,155.86,4,2
3743,Taihu,44752,173.12,179.14,195.72,7.95,8.14,6.23,3,2
3744,Taihu,44753,9.13,3.38,5.52,6.24,6.13,4.12,2,2
3745,Taihu,44765,9.23,8.37,8.54,10.02,13.04,12.93,4,2
3746,Taihu,44766,12.88,12.79,10.74,14.28,15.15,12.36,1,2
3747,Taihu,44767,14.45,12.96,12.08,14.26,15.62,18.64,4,2
3748,Taihu,44768,16.29,16.56,19.41,23.13,21.51,21.48,1,2
3749,Taihu,44769,22.73,25.47,29.76,0.62,13.67,12.09,3,2
3750,Taihu,44773,8.71,8.88,6.83,8.49,14.61,13.82,4,2
3751,Taihu,44774,13.89,19.2,17.7,14.91,20.04,28.61,4,2
3752,Taihu,44775,18.7,20.49,22.92,29.37,26.07,29.93,1,2
3753,Taihu,44776,32.07,33.43,31.44,13.92,14.05,14.72,3,2
